unit_id,timestamp_ms,iso_time,seq,roll_deg,pitch_deg,yaw_deg,mag_hdg,lat,lon,sog_mps,heading_deg,mag_x,mag_y,mag_z,ble1_roll,ble1_pitch,ble1_yaw,ble2_roll,ble2_pitch,ble2_yaw,ble3_roll,ble3_pitch,ble3_yaw,rudder_angle,boom_angle,torso_angle
RED,158292,,394,-0.91,0.21,105.74,105.74,,,0.00,,-191.694,-38.467,121.708,-179.28,0.37,-62.65,177.69,-0.37,-76.69,,,,-168.38,179.51,
RED,159942,,395,-0.99,0.16,105.67,105.67,,,0.00,,-185.697,-92.445,61.733,-179.26,0.37,-62.60,178.77,5.01,-74.03,,,,-168.27,-179.72,
RED,160128,2026-02-11T10:31:19Z,396,-0.99,0.19,105.66,105.66,28.867693,-13.833248,0.00,,-152.710,-119.434,43.740,-179.26,0.37,-62.58,178.86,5.05,-74.03,,,,-168.25,-179.69,
RED,160303,,397,-0.98,0.20,105.66,105.66,,,0.00,,-146.712,-146.423,16.751,-179.26,0.37,-62.56,179.49,5.25,-73.97,,,,-168.22,-179.68,
RED,160478,,398,-0.96,0.24,105.66,105.66,,,0.00,,-173.701,-131.429,31.745,-179.26,0.37,-62.51,179.58,5.28,-73.96,,,,-168.19,-179.62,
RED,160655,2026-02-11T10:31:20Z,399,-0.95,0.20,105.65,105.65,28.867693,-13.833248,0.00,,-185.697,-143.424,13.752,-179.26,0.37,-62.50,179.75,5.34,-73.95,,,,-168.15,-179.61,
RED,160825,,400,-0.95,0.17,105.65,105.65,,,0.00,,-155.709,-164.416,43.740,-179.27,0.37,-62.49,179.81,5.35,-73.94,,,,-168.14,-179.59,
RED,161001,,401,-0.95,0.14,105.64,105.64,,,0.00,,-173.701,-158.418,19.750,-179.28,0.38,-62.45,179.92,5.37,-73.93,,,,-168.09,-179.57,
RED,161178,,402,-0.96,0.15,105.64,105.64,,,0.00,,-185.697,-101.441,7.755,-179.29,0.38,-62.44,-180.00,5.41,-73.92,,,,-168.08,-179.56,
RED,161348,,403,-0.91,0.15,105.63,105.63,,,0.00,,-182.698,-152.420,1.757,-179.28,0.37,-62.41,-179.96,5.42,-73.92,,,,-168.04,-179.55,
RED,161521,,404,-0.93,0.20,105.63,105.63,,,0.00,,-173.701,-113.436,61.733,-179.29,0.37,-62.41,-179.87,5.44,-73.91,,,,-168.04,-179.54,
RED,161703,2026-02-11T10:31:21Z,405,-0.95,0.20,105.61,105.61,28.867693,-13.833248,0.00,,-185.697,-155.419,19.750,179.68,-0.66,-63.01,-179.85,5.45,-73.90,,,,-165.75,-179.51,
RED,161876,,406,-0.99,0.21,105.61,105.61,,,0.00,,-173.701,-113.436,37.742,178.15,-0.24,-64.20,-179.82,5.48,-73.90,,,,-169.81,-179.51,
RED,162047,,407,-0.96,0.19,105.61,105.61,,,0.00,,-155.709,-122.433,7.755,179.69,-0.09,-66.36,-179.81,5.49,-73.90,,,,-168.72,-179.51,
RED,162216,,408,-0.94,0.21,105.61,105.61,,,0.00,,-191.694,-104.440,28.746,-179.17,-0.27,-62.21,-179.78,5.50,-73.90,,,,-167.82,-179.51,
RED,162393,,409,-0.96,0.23,105.61,105.61,,,0.00,,-182.698,-137.427,61.733,178.91,0.33,-63.88,-179.76,5.50,-73.89,,,,-168.48,-179.50,
RED,162566,,410,-0.95,0.18,105.61,105.61,,,0.00,,-173.701,-143.424,19.750,178.07,0.83,-63.44,-179.74,5.50,-73.89,,,,-169.05,-179.50,
RED,162760,2026-02-11T10:31:22Z,411,-0.96,0.19,105.61,105.61,28.867693,-13.833248,0.00,,-185.697,-125.431,58.734,176.78,0.30,-63.41,-179.72,5.50,-73.89,,,,-168.95,-179.50,
RED,162930,,412,-1.00,0.18,105.63,105.63,,,0.00,,-158.708,-149.422,37.742,-179.18,0.21,-60.28,-179.72,5.50,-73.89,,,,-165.91,-179.52,
RED,163106,,413,-1.00,0.18,105.63,105.63,,,0.00,,-173.701,-128.430,52.736,-179.18,0.21,-60.26,-179.72,5.50,-73.89,,,,-165.89,-179.52,
RED,163276,,414,-0.97,0.17,105.63,105.63,,,0.00,,-158.708,-164.416,-1.242,-179.43,0.28,-65.69,-179.72,5.50,-73.89,,,,-171.32,-179.52,
RED,163450,,415,-0.98,0.16,105.63,105.63,,,0.00,,-149.711,-152.420,16.751,-179.46,0.27,-65.69,-179.72,5.50,-73.89,,,,-171.32,-179.52,
RED,163627,2026-02-11T10:31:23Z,416,-0.98,0.18,105.63,105.63,28.867687,-13.833246,0.00,,-176.700,-158.418,58.734,-179.16,0.27,-63.32,-179.72,5.50,-73.89,,,,-168.95,-179.52,
RED,163802,,417,-0.96,0.18,105.63,105.63,,,0.00,,-155.709,-101.441,16.751,-179.15,0.29,-63.33,-179.72,5.51,-73.90,,,,-168.96,-179.52,
RED,163972,,418,-0.97,0.17,105.63,105.63,,,0.00,,-158.708,-125.431,37.742,-179.15,0.31,-63.37,-179.72,5.51,-73.90,,,,-168.98,-179.53,
RED,164142,,419,-0.96,0.19,105.63,105.63,,,0.00,,-149.711,-134.428,16.751,-179.13,0.31,-63.44,-179.71,5.52,-73.90,,,,-169.07,-179.52,
RED,164317,,420,-0.96,0.20,105.63,105.63,,,0.00,,-194.693,-113.436,31.745,-179.11,0.32,-63.49,-179.72,5.52,-73.89,,,,-169.09,-179.52,
RED,164494,,421,-0.97,0.18,105.63,105.63,,,0.00,,-155.709,-134.428,4.756,-179.11,0.32,-63.51,-179.73,5.52,-73.90,,,,-169.14,-179.52,
RED,164677,2026-02-11T10:31:24Z,422,-0.98,0.20,105.63,105.63,28.867687,-13.833243,0.00,,-149.711,-140.425,52.736,-179.11,0.32,-63.57,-179.72,5.51,-73.90,,,,-169.17,-179.53,
RED,164848,,423,-0.98,0.22,105.63,105.63,,,0.00,,-149.711,-170.413,-43.225,-179.11,0.32,-63.59,-179.72,5.51,-73.90,,,,-169.22,-179.53,
RED,165025,,424,-1.01,0.23,105.63,105.63,,,0.00,,-161.706,-140.425,34.744,-179.11,0.32,-63.60,-179.71,5.52,-73.90,,,,-169.23,-179.53,
RED,165194,,425,-1.01,0.19,105.63,105.63,,,0.00,,-176.700,-149.422,25.747,-179.11,0.33,-63.63,-179.70,5.52,-73.90,,,,-169.26,-179.53,
RED,165369,,426,-0.96,0.19,105.63,105.63,,,0.00,,-149.711,-95.444,55.735,-179.11,0.34,-63.64,-179.71,5.53,-73.90,,,,-169.27,-179.53,
RED,165539,,427,-0.97,0.19,105.64,105.64,,,0.00,,-173.701,-131.429,-1.242,-179.11,0.34,-63.65,-179.71,5.52,-73.90,,,,-169.28,-179.54,
RED,165716,2026-02-11T10:31:25Z,428,-0.98,0.20,105.64,105.64,28.867683,-13.833243,0.00,,-158.708,-98.442,79.725,-179.11,0.34,-63.65,-179.71,5.52,-73.89,,,,-169.29,-179.54,
RED,165888,,429,-1.00,0.18,105.64,105.64,,,0.00,,-191.694,-143.424,19.750,-179.11,0.34,-63.68,-179.71,5.53,-73.89,,,,-169.30,-179.53,
RED,166057,,430,-0.43,0.28,105.66,105.66,,,0.00,,-170.703,-122.433,1.757,-179.11,0.34,-63.68,-179.71,5.52,-73.89,,,,-169.34,-179.55,
RED,166241,,431,-0.48,0.30,105.65,105.65,,,0.00,,-182.698,-146.423,-16.236,-179.12,0.34,-63.67,-179.71,5.52,-73.89,,,,-169.32,-179.54,
RED,166410,,432,-0.68,0.43,105.55,105.55,,,0.00,,-158.708,-116.435,31.745,-179.12,0.35,-63.66,-179.71,5.52,-73.88,,,,-169.21,-179.43,
RED,166586,,433,-0.73,0.40,105.46,105.46,,,0.00,,-161.706,-110.438,70.729,-179.12,0.35,-63.65,-179.72,5.51,-73.87,,,,-169.11,-179.33,
RED,166764,2026-02-11T10:31:26Z,434,-0.86,0.45,104.85,104.85,28.867683,-13.833241,0.00,,-182.698,-101.441,34.744,-179.12,0.36,-63.63,-179.72,5.50,-73.88,,,,-168.48,-178.73,
RED,166930,,435,-0.83,0.34,105.02,105.02,,,0.00,,-185.697,-128.430,25.747,-179.12,0.36,-63.61,-179.72,5.50,-73.88,,,,-168.63,-178.90,
RED,169271,2026-02-11T10:31:28Z,436,-1.00,0.29,105.75,105.75,28.867687,-13.833241,0.00,,-137.716,-137.427,-1.242,-179.12,0.37,-63.61,-179.75,5.49,-73.88,,,,-169.36,-179.63,
RED,169448,,437,-1.00,0.37,105.74,105.74,,,0.00,,-161.706,-104.440,4.756,-179.11,0.36,-63.61,-179.75,5.49,-73.88,,,,-169.35,-179.62,
RED,169624,2026-02-11T10:31:29Z,438,-0.97,0.33,105.72,105.72,28.867687,-13.833243,0.00,,-161.706,-110.438,19.750,-179.09,0.36,-63.52,-179.74,5.49,-73.88,,,,-169.31,-179.60,
RED,171275,,439,-0.98,0.28,105.63,105.63,,,0.00,,-170.703,-149.422,19.750,-179.10,0.36,-63.54,-179.72,5.47,-73.87,,,,-169.16,-179.50,
RED,171504,2026-02-11T10:31:30Z,440,-0.95,0.29,105.62,105.62,28.867687,-13.833243,0.00,,-173.701,-131.429,22.748,-179.09,0.37,-63.58,-179.72,5.45,-73.87,,,,-169.16,-179.49,
RED,173162,,441,-0.94,0.12,105.58,105.58,,,0.00,,-188.695,-107.439,25.747,-179.10,0.36,-63.67,-179.72,5.48,-73.87,,,,-169.25,-179.45,
RED,182041,2026-02-11T10:31:32Z,442,-0.99,0.23,105.77,105.77,28.867687,-13.833243,,,-152.710,-131.429,37.742,-179.05,0.37,-63.62,-179.72,5.50,-73.88,,,,-169.39,-179.65,
RED,184550,,443,-1.04,0.24,105.81,105.81,,,,,-170.703,-152.420,10.753,-179.09,0.38,-63.65,-179.72,5.48,-73.87,,,,-169.46,-179.69,
RED,184730,2026-02-11T10:31:44Z,444,-0.97,0.25,105.81,105.81,28.867687,-13.833243,0.00,,-188.695,-143.424,-13.237,-179.07,0.39,-63.77,-179.73,5.49,-73.88,,,,-169.47,-179.68,
RED,186384,,445,-0.96,0.25,105.79,105.79,,,0.00,,-185.697,-170.413,19.750,-179.07,0.39,-63.86,-179.72,5.48,-73.87,,,,-169.65,-179.66,
RED,186563,2026-02-11T10:31:45Z,446,-0.95,0.25,105.79,105.79,28.867687,-13.833243,0.00,,-182.698,-101.441,19.750,-179.06,0.39,-63.87,-179.72,5.47,-73.87,,,,-169.66,-179.66,
RED,186745,2026-02-11T10:31:46Z,447,-0.98,0.24,105.79,105.79,28.867687,-13.833243,0.00,,-158.708,-131.429,28.746,-179.07,0.39,-63.86,-179.73,5.46,-73.88,,,,-169.65,-179.67,
RED,186916,,448,-1.00,0.25,105.79,105.79,,,0.00,,-188.695,-125.431,43.740,-179.07,0.40,-63.85,-179.72,5.46,-73.88,,,,-169.64,-179.67,
RED,187088,,449,-0.98,0.22,105.79,105.79,,,0.00,,-176.700,-146.423,28.746,-179.07,0.40,-63.84,-179.73,5.46,-73.89,,,,-169.63,-179.68,
RED,187258,,450,-1.03,0.21,105.79,105.79,,,0.00,,-143.714,-119.434,25.747,-179.06,0.41,-63.82,-179.73,5.46,-73.89,,,,-169.62,-179.68,
RED,187434,,451,-1.01,0.26,105.79,105.79,,,0.00,,-188.695,-122.433,10.753,-179.07,0.41,-63.81,-179.75,5.46,-73.89,,,,-169.60,-179.67,
RED,187614,2026-02-11T10:31:47Z,452,-1.01,0.26,105.79,105.79,28.867687,-13.833243,0.00,,-188.695,-155.419,-1.242,-179.08,0.40,-63.75,-179.73,5.46,-73.89,,,,-169.56,-179.68,
RED,187786,,453,-1.02,0.25,105.79,105.79,,,0.00,,-173.701,-104.440,28.746,-179.08,0.40,-63.73,-179.74,5.47,-73.89,,,,-169.52,-179.68,
RED,187957,,454,-1.00,0.25,105.79,105.79,,,0.00,,-173.701,-140.425,25.747,-179.08,0.40,-63.71,-179.75,5.48,-73.89,,,,-169.52,-179.68,
RED,188128,,455,-1.01,0.27,105.79,105.79,,,0.00,,-167.704,-131.429,28.746,-179.09,0.40,-63.67,-179.75,5.48,-73.89,,,,-169.46,-179.68,
RED,188298,,456,-1.02,0.24,105.80,105.80,,,0.00,,-167.704,-146.423,7.755,-179.10,0.40,-63.65,-179.75,5.49,-73.89,,,,-169.45,-179.69,
RED,188477,,457,-0.97,0.24,105.80,105.80,,,0.00,,-137.716,-128.430,19.750,-179.11,0.40,-63.64,-179.75,5.49,-73.89,,,,-169.44,-179.69,
RED,188654,2026-02-11T10:31:48Z,458,-0.93,0.23,105.80,105.80,28.867687,-13.833243,0.00,,-176.700,-158.418,19.750,-179.11,0.39,-63.62,-179.72,5.48,-73.88,,,,-169.42,-179.68,
RED,188827,,459,-0.93,0.22,105.80,105.80,,,0.00,,-152.710,-143.424,-10.238,-179.11,0.39,-63.58,-179.72,5.48,-73.88,,,,-169.38,-179.68,
RED,188997,,460,-0.96,0.22,105.81,105.81,,,0.00,,-179.699,-131.429,10.753,-179.10,0.39,-63.57,-179.71,5.49,-73.88,,,,-169.38,-179.69,
RED,189175,,461,-0.98,0.23,105.81,105.81,,,0.00,,-206.688,-131.429,22.748,-179.10,0.39,-63.56,-179.71,5.49,-73.88,,,,-169.37,-179.69,
RED,189344,,462,-0.98,0.18,105.83,105.83,,,0.00,,-158.708,-167.414,-4.241,-179.11,0.39,-63.56,-179.71,5.49,-73.88,,,,-169.39,-179.71,
RED,189519,,463,-0.97,0.19,105.83,105.83,,,0.00,,-185.697,-146.423,-13.237,-179.10,0.39,-63.58,-179.71,5.48,-73.88,,,,-169.39,-179.71,
RED,189697,2026-02-11T10:31:49Z,464,-0.98,0.19,105.84,105.84,28.867683,-13.833243,0.00,,-176.700,-161.417,43.740,-179.08,0.38,-63.62,-179.72,5.49,-73.88,,,,-169.43,-179.72,
RED,191345,,465,-1.05,0.22,105.86,105.86,,,0.00,,-179.699,-101.441,19.750,-179.05,0.38,-63.68,-179.70,5.47,-73.88,,,,-169.54,-179.74,
RED,193718,2026-02-11T10:31:50Z,466,-0.96,0.25,105.91,105.91,28.867683,-13.833243,0.00,,-167.704,-116.435,19.750,-179.11,0.38,-63.83,-179.72,5.47,-73.89,,,,-169.73,-179.80,
RED,193904,2026-02-11T10:31:53Z,467,-0.96,0.17,105.91,105.91,28.867683,-13.833243,0.00,,-176.700,-122.433,64.731,-179.10,0.37,-63.84,-179.71,5.47,-73.89,,,,-169.75,-179.80,
RED,194077,,468,-0.99,0.28,105.91,105.91,,,0.00,,-188.695,-149.422,19.750,-179.11,0.37,-63.85,-179.71,5.47,-73.89,,,,-169.75,-179.80,
RED,194251,,469,-0.97,0.28,105.91,105.91,,,0.00,,-185.697,-125.431,34.744,-179.11,0.37,-63.85,-179.71,5.48,-73.89,,,,-169.76,-179.80,
RED,194422,,470,-0.95,0.26,105.91,105.91,,,0.00,,-191.694,-140.425,34.744,-179.11,0.37,-63.86,-179.70,5.49,-73.89,,,,-169.77,-179.80,
RED,194609,2026-02-11T10:31:54Z,471,-0.97,0.25,105.91,105.91,28.867687,-13.833243,0.00,,-182.698,-98.442,22.748,-179.12,0.37,-63.87,-179.69,5.49,-73.89,,,,-169.78,-179.79,
RED,194782,,472,-0.99,0.21,105.91,105.91,,,0.00,,-179.699,-155.419,34.744,-179.11,0.37,-63.87,-179.70,5.48,-73.89,,,,-169.78,-179.80,
RED,194954,,473,-0.99,0.28,105.91,105.91,,,0.00,,-185.697,-146.423,25.747,-179.10,0.39,-63.86,-179.71,5.48,-73.88,,,,-169.77,-179.79,
RED,195128,,474,-1.00,0.26,105.92,105.92,,,0.00,,-164.705,-110.438,70.729,-179.11,0.38,-63.85,-179.73,5.50,-73.88,,,,-169.79,-179.80,
RED,196777,,475,-1.02,0.28,105.92,105.92,,,0.00,,-149.711,-143.424,16.751,-179.09,0.37,-63.79,-179.73,5.51,-73.88,,,,-169.71,-179.81,
RED,196958,2026-02-11T10:31:56Z,476,-1.05,0.21,105.91,105.91,28.867683,-13.833243,0.00,,-155.709,-137.427,7.755,-179.09,0.37,-63.79,-179.73,5.50,-73.88,,,,-169.70,-179.79,
RED,197131,,477,-1.02,0.18,105.91,105.91,,,0.00,,-185.697,-116.435,16.751,-179.08,0.37,-63.80,-179.72,5.50,-73.88,,,,-169.71,-179.79,
RED,197300,,478,-1.01,0.18,105.91,105.91,,,0.00,,-155.709,-149.422,7.755,-179.07,0.38,-63.81,-179.73,5.50,-73.88,,,,-169.72,-179.79,
RED,197474,,479,-0.95,0.24,105.91,105.91,,,0.00,,-194.693,-140.425,7.755,-179.08,0.38,-63.82,-179.74,5.49,-73.88,,,,-169.73,-179.79,
RED,197654,2026-02-11T10:31:57Z,480,-1.01,0.26,105.89,105.89,28.867687,-13.833243,0.00,,-158.708,-146.423,34.744,-179.10,0.37,-63.83,-179.74,5.50,-73.88,,,,-169.72,-179.77,
RED,197839,,481,-1.00,0.29,105.89,105.89,,,0.00,,-143.714,-137.427,25.747,-179.09,0.37,-63.85,-179.75,5.51,-73.88,,,,-169.74,-179.77,
RED,198010,,482,-0.97,0.29,105.89,105.89,,,0.00,,-152.710,-152.420,70.729,-179.09,0.37,-63.81,-179.71,5.51,-73.87,,,,-169.75,-179.78,
RED,202931,2026-02-11T10:31:58Z,483,-0.99,0.27,105.95,105.95,28.867687,-13.833243,0.00,,-146.712,-134.428,10.753,-179.06,0.41,-63.87,-179.69,5.52,-73.84,,,,-169.82,-179.79,
RED,203110,2026-02-11T10:32:02Z,484,-0.97,0.22,105.95,105.95,28.867683,-13.833243,0.00,,-182.698,-161.417,19.750,-179.07,0.41,-63.92,-179.69,5.51,-73.85,,,,-169.84,-179.79,
RED,204762,,485,-0.98,0.24,105.95,105.95,,,0.00,,-149.711,-182.408,55.735,-179.10,0.39,-64.00,-179.70,5.46,-73.84,,,,-169.95,-179.79,
RED,204942,2026-02-11T10:32:04Z,486,-0.97,0.28,105.97,105.97,28.867683,-13.833246,0.00,,-152.710,-134.428,34.744,-179.09,0.38,-64.00,-179.69,5.46,-73.84,,,,-169.97,-179.81,
RED,205113,,487,-0.98,0.24,105.97,105.97,,,0.00,,-182.698,-143.424,1.757,-179.11,0.38,-64.00,-179.68,5.46,-73.84,,,,-169.97,-179.81,
RED,205284,,488,-0.97,0.26,105.97,105.97,,,0.00,,-152.710,-137.427,37.742,-179.12,0.38,-63.99,-179.69,5.46,-73.84,,,,-169.96,-179.81,
RED,205455,,489,-0.98,0.22,105.97,105.97,,,0.00,,-152.710,-146.423,34.744,-179.11,0.39,-63.98,-179.70,5.46,-73.85,,,,-169.95,-179.82,
RED,205635,2026-02-11T10:32:05Z,490,-0.96,0.23,105.96,105.96,28.867687,-13.833246,0.00,,-170.703,-110.438,31.745,-179.10,0.39,-63.96,-179.70,5.46,-73.85,,,,-169.92,-179.81,
RED,205816,,491,-0.99,0.22,105.96,105.96,,,0.00,,-185.697,-125.431,16.751,-179.10,0.39,-63.97,-179.71,5.45,-73.85,,,,-169.93,-179.81,
RED,205987,,492,-0.98,0.22,105.96,105.96,,,0.00,,-143.714,-152.420,13.752,-179.08,0.39,-63.95,-179.73,5.43,-73.85,,,,-169.91,-179.81,
RED,207636,,493,-0.93,0.22,105.95,105.95,,,0.00,,-155.709,-110.438,61.733,-179.06,0.38,-63.89,-179.72,5.44,-73.85,,,,-169.85,-179.80,
RED,207817,2026-02-11T10:32:07Z,494,-0.92,0.26,105.93,105.93,28.867687,-13.833246,0.00,,-155.709,-122.433,1.757,-179.05,0.38,-63.89,-179.73,5.45,-73.85,,,,-169.82,-179.78,
RED,207991,,495,-0.93,0.22,105.93,105.93,,,0.00,,-167.704,-164.416,-1.242,-179.06,0.39,-63.90,-179.73,5.46,-73.85,,,,-169.83,-179.78,
RED,208161,,496,-0.94,0.23,105.93,105.93,,,0.00,,-143.714,-143.424,31.745,-179.07,0.39,-63.91,-179.72,5.47,-73.85,,,,-169.84,-179.78,
RED,208337,,497,-0.94,0.23,105.93,105.93,,,0.00,,-161.706,-122.433,58.734,-179.07,0.38,-63.91,-179.74,5.47,-73.84,,,,-169.84,-179.77,
RED,208508,,498,-0.97,0.21,105.93,105.93,,,0.00,,-182.698,-119.434,28.746,-179.06,0.38,-63.92,-179.73,5.48,-73.84,,,,-169.85,-179.77,
RED,208684,2026-02-11T10:32:08Z,499,-1.01,0.23,105.92,105.92,28.867687,-13.833246,0.00,,-176.700,-128.430,31.745,-179.06,0.38,-63.93,-179.73,5.48,-73.84,,,,-169.85,-179.76,
RED,208856,,500,-1.00,0.27,105.92,105.92,,,0.00,,-182.698,-140.425,55.735,-179.07,0.37,-63.93,-179.74,5.48,-73.84,,,,-169.85,-179.76,
RED,209035,,501,-0.98,0.26,105.92,105.92,,,0.00,,-179.699,-122.433,13.752,-179.07,0.37,-63.93,-179.73,5.48,-73.84,,,,-169.85,-179.76,
RED,209207,,502,-1.01,0.27,105.92,105.92,,,0.00,,-185.697,-146.423,55.735,-179.08,0.37,-63.92,-179.72,5.44,-73.86,,,,-169.86,-179.76,
RED,214179,,503,-0.99,0.19,105.93,105.93,,,,,-140.715,-140.425,22.748,-179.09,0.37,-64.04,-179.72,5.44,-73.83,,,,-169.97,-179.76,
RED,217568,2026-02-11T10:32:13Z,504,-0.99,0.16,106.04,106.04,28.867687,-13.833246,0.00,,-152.710,-140.425,37.742,-179.05,0.39,-63.62,-179.72,5.43,-73.85,,,,-169.66,-179.89,
RED,217757,2026-02-11T10:32:17Z,505,-0.97,0.22,106.04,106.04,28.867687,-13.833246,0.00,,-167.704,-116.435,37.742,-179.05,0.39,-63.63,-179.73,5.43,-73.84,,,,-169.67,-179.88,
RED,217932,,506,-0.96,0.24,106.04,106.04,,,0.00,,-152.710,-149.422,10.753,-179.05,0.39,-63.64,-179.73,5.41,-73.84,,,,-169.68,-179.88,
RED,218107,,507,-0.97,0.21,106.05,106.05,,,0.00,,-149.711,-146.423,-7.239,-179.05,0.39,-63.67,-179.73,5.41,-73.84,,,,-169.72,-179.89,
RED,218282,,508,-0.96,0.20,106.05,106.05,,,0.00,,-188.695,-155.419,43.740,-179.05,0.39,-63.68,-179.71,5.42,-73.84,,,,-169.73,-179.89,
RED,218453,,509,-0.99,0.23,106.05,106.05,,,0.00,,-173.701,-146.423,28.746,-179.05,0.39,-63.70,-179.71,5.41,-73.83,,,,-169.74,-179.88,
RED,218633,2026-02-11T10:32:18Z,510,-0.94,0.25,106.05,106.05,28.867687,-13.833246,0.00,,-158.708,-152.420,16.751,-179.05,0.39,-63.71,-179.73,5.44,-73.83,,,,-169.76,-179.88,
RED,218811,,511,-0.98,0.25,106.05,106.05,,,0.00,,-167.704,-122.433,58.734,-179.06,0.38,-63.74,-179.68,5.43,-73.84,,,,-169.78,-179.89,
RED,222526,,512,-0.91,0.35,106.02,106.02,,,0.00,,-161.706,-128.430,7.755,-179.07,0.39,-63.69,-179.68,5.41,-73.83,,,,-169.71,-179.85,
RED,222705,2026-02-11T10:32:22Z,513,-0.95,0.31,106.02,106.02,28.867687,-13.833246,0.00,,-173.701,-134.428,34.744,-179.08,0.38,-63.69,-179.67,5.39,-73.83,,,,-169.71,-179.85,
RED,222880,,514,-0.96,0.21,106.02,106.02,,,0.00,,-176.700,-152.420,-28.231,-179.06,0.38,-63.72,-179.67,5.39,-73.83,,,,-169.72,-179.85,
RED,223055,,515,-0.98,0.20,106.01,106.01,,,0.00,,-173.701,-134.428,49.737,-179.06,0.38,-63.73,-179.68,5.38,-73.83,,,,-169.74,-179.84,
RED,223228,,516,-0.99,0.20,106.01,106.01,,,0.00,,-176.700,-149.422,31.745,-179.06,0.38,-63.73,-179.68,5.38,-73.82,,,,-169.74,-179.83,
RED,223393,,517,-1.03,0.20,106.02,106.02,,,0.00,,-161.706,-161.417,31.745,-179.06,0.37,-63.74,-179.69,5.37,-73.82,,,,-169.76,-179.84,
RED,223564,,518,-1.02,0.26,106.02,106.02,,,0.00,,-152.710,-161.417,25.747,-179.06,0.38,-63.76,-179.70,5.37,-73.82,,,,-169.78,-179.84,
RED,223740,2026-02-11T10:32:23Z,519,-0.98,0.25,106.02,106.02,28.867687,-13.833246,0.00,,-161.706,-125.431,37.742,-179.06,0.38,-63.77,-179.69,5.38,-73.83,,,,-169.78,-179.85,
RED,223913,,520,-0.98,0.24,106.02,106.02,,,0.00,,-164.705,-149.422,16.751,-179.06,0.38,-63.78,-179.69,5.38,-73.83,,,,-169.80,-179.84,
RED,224098,,521,-0.99,0.24,106.02,106.02,,,0.00,,-161.706,-122.433,10.753,-179.06,0.38,-63.80,-179.70,5.39,-73.83,,,,-169.79,-179.85,
RED,224277,,522,-0.99,0.23,106.02,106.02,,,0.00,,-152.710,-155.419,40.741,-179.07,0.37,-63.81,-179.69,5.39,-73.83,,,,-169.83,-179.85,
RED,224447,,523,-1.01,0.21,106.02,106.02,,,0.00,,-173.701,-146.423,34.744,-179.08,0.37,-63.81,-179.69,5.39,-73.83,,,,-169.83,-179.85,
RED,224629,2026-02-11T10:32:24Z,524,-0.98,0.19,106.02,106.02,28.867687,-13.833246,0.00,,-176.700,-137.427,22.748,-179.08,0.38,-63.82,-179.69,5.39,-73.83,,,,-169.84,-179.85,
RED,224802,,525,-0.98,0.22,106.03,106.03,,,0.00,,-158.708,-143.424,19.750,-179.09,0.37,-63.83,-179.69,5.40,-73.83,,,,-169.85,-179.86,
RED,224977,,526,-0.95,0.23,106.03,106.03,,,0.00,,-149.711,-164.416,40.741,-179.09,0.36,-63.83,-179.70,5.41,-73.83,,,,-169.86,-179.86,
RED,225154,,527,-0.98,0.24,106.04,106.04,,,0.00,,-158.708,-155.419,10.753,-179.09,0.37,-63.83,-179.71,5.42,-73.83,,,,-169.87,-179.87,
RED,225324,,528,-0.97,0.26,106.04,106.04,,,0.00,,-182.698,-161.417,13.752,-179.09,0.36,-63.83,-179.70,5.41,-73.83,,,,-169.87,-179.87,
RED,225494,,529,-0.94,0.27,106.03,106.03,,,0.00,,-188.695,-152.420,34.744,-179.09,0.37,-63.83,-179.69,5.42,-73.82,,,,-169.86,-179.85,
RED,226654,,530,-0.97,0.29,106.05,106.05,,,0.00,,-191.694,-155.419,-1.242,-179.11,0.36,-63.86,-179.67,5.43,-73.83,,,,-169.91,-179.88,
RED,226843,2026-02-11T10:32:26Z,531,-0.98,0.31,106.05,106.05,28.867687,-13.833246,0.00,,-185.697,-137.427,13.752,-179.10,0.36,-63.88,-179.68,5.44,-73.83,,,,-169.92,-179.88,
RED,227022,,532,-0.98,0.35,106.06,106.06,,,0.00,,-176.700,-131.429,28.746,-179.11,0.37,-63.90,-179.69,5.43,-73.83,,,,-169.96,-179.89,
RED,227197,,533,-0.97,0.34,106.06,106.06,,,0.00,,-188.695,-122.433,13.752,-179.10,0.36,-63.94,-179.68,5.43,-73.83,,,,-169.98,-179.89,
RED,227370,,534,-0.97,0.29,106.06,106.06,,,0.00,,-149.711,-152.420,16.751,-179.10,0.36,-63.96,-179.69,5.42,-73.83,,,,-170.02,-179.89,
RED,227544,,535,-0.95,0.23,106.06,106.06,,,0.00,,-170.703,-122.433,13.752,-179.07,0.37,-64.03,-179.71,5.44,-73.83,,,,-170.03,-179.89,
RED,229193,,536,-0.94,0.25,106.08,106.08,,,0.00,,-146.712,-131.429,40.741,-179.06,0.37,-63.98,-179.71,5.44,-73.81,,,,-170.06,-179.89,
RED,229373,2026-02-11T10:32:28Z,537,-0.96,0.20,106.09,106.09,28.867687,-13.833246,0.00,,-170.703,-128.430,28.746,-179.06,0.37,-63.98,-179.71,5.45,-73.81,,,,-170.07,-179.90,
RED,229548,,538,-0.94,0.23,106.09,106.09,,,0.00,,-170.703,-125.431,-13.237,-179.06,0.37,-63.98,-179.71,5.45,-73.80,,,,-170.07,-179.89,
